@timestamp,@message,@logStream,@log
2024-11-21 19:23:44.991,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 508, in _validate_device
",2024/11/21/[$LATEST]f03a60a9243f44d0ab30c414cc7f2eaa,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.991,"raise RuntimeError(
",2024/11/21/[$LATEST]f03a60a9243f44d0ab30c414cc7f2eaa,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.991,"RuntimeError: Attempting to deserialize object on a CUDA device but torch.cuda.is_available() is False. If you are running on a CPU-only machine, please use torch.load with map_location=torch.device('cpu') to map your storages to the CPU.
",2024/11/21/[$LATEST]f03a60a9243f44d0ab30c414cc7f2eaa,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.990,"typed_storage = load_tensor(
",2024/11/21/[$LATEST]f03a60a9243f44d0ab30c414cc7f2eaa,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.990,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 1784, in load_tensor
",2024/11/21/[$LATEST]f03a60a9243f44d0ab30c414cc7f2eaa,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.990,"wrap_storage=restore_location(storage, location),
",2024/11/21/[$LATEST]f03a60a9243f44d0ab30c414cc7f2eaa,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.990,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 1685, in restore_location
",2024/11/21/[$LATEST]f03a60a9243f44d0ab30c414cc7f2eaa,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.989,"result = unpickler.load()
",2024/11/21/[$LATEST]f03a60a9243f44d0ab30c414cc7f2eaa,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.989,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 1812, in persistent_load
",2024/11/21/[$LATEST]f03a60a9243f44d0ab30c414cc7f2eaa,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.988,"Traceback (most recent call last):
",2024/11/21/[$LATEST]f03a60a9243f44d0ab30c414cc7f2eaa,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.988,"File ""/tmp/scripts/Anomaly Detection/Inference/inference_batch2048_cuda.py"", line 206, in <module>
",2024/11/21/[$LATEST]f03a60a9243f44d0ab30c414cc7f2eaa,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.988,"engine(args)
",2024/11/21/[$LATEST]f03a60a9243f44d0ab30c414cc7f2eaa,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.988,"File ""/tmp/scripts/Anomaly Detection/Inference/inference_batch2048_cuda.py"", line 180, in engine
",2024/11/21/[$LATEST]f03a60a9243f44d0ab30c414cc7f2eaa,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.988,"data = load_data(args.data_path, args.device)
",2024/11/21/[$LATEST]f03a60a9243f44d0ab30c414cc7f2eaa,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.988,"File ""/tmp/scripts/Anomaly Detection/Inference/inference_batch2048_cuda.py"", line 83, in load_data
",2024/11/21/[$LATEST]f03a60a9243f44d0ab30c414cc7f2eaa,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.988,"return torch.load(data_path, map_location=device)
",2024/11/21/[$LATEST]f03a60a9243f44d0ab30c414cc7f2eaa,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.988,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 1360, in load
",2024/11/21/[$LATEST]f03a60a9243f44d0ab30c414cc7f2eaa,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.988,"return _load(
",2024/11/21/[$LATEST]f03a60a9243f44d0ab30c414cc7f2eaa,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.988,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 1848, in _load
",2024/11/21/[$LATEST]f03a60a9243f44d0ab30c414cc7f2eaa,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.973,"/tmp/scripts/Anomaly Detection/Inference/inference_batch2048_cuda.py:83: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
",2024/11/21/[$LATEST]f03a60a9243f44d0ab30c414cc7f2eaa,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.973,"return torch.load(data_path, map_location=device)
",2024/11/21/[$LATEST]f03a60a9243f44d0ab30c414cc7f2eaa,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.827,"result = fn(storage, location)
",2024/11/21/[$LATEST]843ad02e3f1f4fc685ac10d5df80da47,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.827,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 539, in _deserialize
",2024/11/21/[$LATEST]843ad02e3f1f4fc685ac10d5df80da47,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.827,"device = _validate_device(location, backend_name)
",2024/11/21/[$LATEST]843ad02e3f1f4fc685ac10d5df80da47,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.827,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 508, in _validate_device
",2024/11/21/[$LATEST]843ad02e3f1f4fc685ac10d5df80da47,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.827,"raise RuntimeError(
",2024/11/21/[$LATEST]843ad02e3f1f4fc685ac10d5df80da47,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.827,"RuntimeError: Attempting to deserialize object on a CUDA device but torch.cuda.is_available() is False. If you are running on a CPU-only machine, please use torch.load with map_location=torch.device('cpu') to map your storages to the CPU.
",2024/11/21/[$LATEST]843ad02e3f1f4fc685ac10d5df80da47,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.826,"result = unpickler.load()
",2024/11/21/[$LATEST]843ad02e3f1f4fc685ac10d5df80da47,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.826,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 1812, in persistent_load
",2024/11/21/[$LATEST]843ad02e3f1f4fc685ac10d5df80da47,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.826,"typed_storage = load_tensor(
",2024/11/21/[$LATEST]843ad02e3f1f4fc685ac10d5df80da47,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.826,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 1784, in load_tensor
",2024/11/21/[$LATEST]843ad02e3f1f4fc685ac10d5df80da47,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.826,"wrap_storage=restore_location(storage, location),
",2024/11/21/[$LATEST]843ad02e3f1f4fc685ac10d5df80da47,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.826,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 1685, in restore_location
",2024/11/21/[$LATEST]843ad02e3f1f4fc685ac10d5df80da47,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.826,"return default_restore_location(storage, map_location)
",2024/11/21/[$LATEST]843ad02e3f1f4fc685ac10d5df80da47,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.826,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 601, in default_restore_location
",2024/11/21/[$LATEST]843ad02e3f1f4fc685ac10d5df80da47,211125778552:/aws/lambda/cosmic-executor
